DateTime,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Normalized_Inj Gas Meter Volume Instantaneous,Normalized_Inj Gas Meter Volume Setpoint,Normalized_Inj Gas Valve Percent Open,TimeUnit
2024-09-22 06:40:00,960.48585,,,0.9757975281226604,,,15997
2024-09-22 06:50:00,954.9867499999996,,,0.9702107636878696,,,15998
2024-09-22 06:55:00,953.8587,,,0.9690647307696352,,,15999
2024-09-22 07:00:00,950.50395,,,0.9656565006978758,,,16000
2024-09-22 07:05:00,950.50395,,,0.9656565006978758,,,16001
2024-09-22 07:30:00,954.54315,,,0.9697600919955435,,,16002
2024-09-22 07:35:00,957.30255,,,0.9725634812376668,,,16003
2024-09-22 07:45:00,957.852,,,0.9731216903480113,,,16004
2024-09-22 07:50:00,961.46475,,,0.9767920333517371,,,16005
2024-09-22 07:55:00,,910.5,,,1.0,,16006
2024-09-22 08:00:00,961.5105,,36.7808,0.9768385126797893,,0.035303133351268404,16007
2024-09-22 08:05:00,961.31415,910.5,,0.9766390325472638,1.0,,16008
2024-09-22 08:10:00,961.9269499999996,,,0.9772616015577632,,,16009
2024-09-22 08:15:00,963.39945,,,0.9787575755590053,,,16010
2024-09-22 08:20:00,966.0015,,,0.9814011063908771,,,16011
2024-09-22 08:25:00,965.994975,,,0.9813944773719582,,,16012
2024-09-22 08:35:00,959.81985,,,0.9751209110192124,,,16013
2024-09-22 08:40:00,959.16,,,0.9744505419565846,,,16014
2024-09-22 08:45:00,957.4366999999996,,,0.972699769802873,,,16015
2024-09-22 08:50:00,952.2264,,,0.9674064093012298,,,16016
2024-09-22 08:55:00,,910.5,,,1.0,,16017
2024-09-22 09:00:00,956.262,,,0.9715063432091492,,,16018
2024-09-22 09:05:00,956.17185,,,0.9714147560742005,,,16019
2024-09-22 09:10:00,957.6945,,,0.9729616795465202,,,16020
2024-09-22 09:25:00,965.725425,,,0.9811206303145492,,,16021
2024-09-22 09:30:00,969.3453,,,0.984798211902152,,,16022
2024-09-22 09:35:00,977.53035,,,0.993113744668783,,,16023
2024-09-22 09:50:00,959.09325,,36.02027,0.9743827278550004,,0.023697783900589457,16024
2024-09-22 09:55:00,957.8637,,,0.9731335768646935,,,16025
2024-09-22 10:00:00,,,36.02027,,,0.023697783900589457,16026
2024-09-22 10:05:00,981.636,910.5,35.89112,0.997284845285556,1.0,0.021727012357645552,16027
2024-09-22 10:10:00,983.8902,,,0.9995749808329919,,,16028
2024-09-22 10:15:00,952.3968499999996,,,0.9675795765463987,,,16029
2024-09-22 10:20:00,952.866225,,,0.9680564341333823,,,16030
2024-09-22 10:25:00,953.0886499999996,,,0.9682824049430431,,,16031
2024-09-22 10:35:00,953.54775,,,0.96874882373012,,,16032
2024-09-22 10:40:00,957.2671000000004,,,0.9725274661080617,,,16033
2024-09-22 10:45:00,958.7393625,,,0.9740231988231739,,,16034
2024-09-22 10:50:00,958.143675,,,0.9734180151132489,,,16035
2024-09-22 10:55:00,958.2102,910.5,,0.9734856006279738,1.0,,16036
2024-09-22 11:05:00,956.48985,910.5,35.76355,0.971737825501973,1.0,0.01978035091178136,16037
2024-09-22 11:35:00,949.3566,,,0.9644908601068232,,,16038
2024-09-22 11:40:00,949.3566,,,0.9644908601068232,,,16039
2024-09-22 11:50:00,949.83225,,,0.9649740927273263,,,16040
2024-09-22 11:55:00,949.5813375,,35.76355,0.964719180281427,,0.01978035091178136,16041
2024-09-22 12:10:00,942.196725,,,0.9572168452666596,,,16042
2024-09-22 12:25:00,940.83615,,,0.9558345805286361,,,16043
2024-09-22 12:30:00,943.0614,,,0.9580953045668456,,,16044
2024-09-22 12:35:00,938.925,,,0.9538929637459718,,,16045
2024-09-22 12:40:00,935.8671,,,0.9507863159372131,,,16046
2024-09-22 13:00:00,936.9063,910.5,35.76355,0.9518420824445749,1.0,0.01978035091178136,16047
2024-09-22 13:05:00,,,35.76355,,,0.01978035091178136,16048
2024-09-22 13:10:00,936.84105,,,0.9517757922553858,,,16049
2024-09-22 13:35:00,938.8062499999996,,,0.9537723206813551,,,16050
2024-09-22 13:40:00,941.632725,,,0.9566438542060821,,,16051
2024-09-22 13:45:00,941.38995,,,0.9563972089849265,,,16052
2024-09-22 13:50:00,941.393625,,,0.9564009425702947,,,16053
2024-09-22 13:55:00,939.477525,,,0.9544542968767263,,,16054
2024-09-22 14:00:00,941.24595,,,0.9562509133949919,,,16055
2024-09-22 14:05:00,,910.5,,,1.0,,16056
2024-09-22 14:40:00,939.5499499999994,,,0.9545278764468716,,,16057
2024-09-22 14:45:00,938.883675,,,0.9538509799594853,,,16058
2024-09-22 14:50:00,938.41995,,,0.9533798624425237,,,16059
2024-09-22 14:55:00,941.2257,,35.76355,0.9562303405776573,,0.01978035091178136,16060
2024-09-22 15:00:00,941.6133,,35.76355,0.9566241195405648,,0.01978035091178136,16061
2024-09-22 15:05:00,939.670275,,,0.9546501196195034,,,16062
2024-09-22 15:25:00,937.185,,,0.9521252253675944,,,16063
2024-09-22 15:30:00,935.94045,,,0.9508608352533361,,,16064
2024-09-22 15:45:00,936.1252000000006,,,0.9510485304633396,,,16065
2024-09-22 15:50:00,936.3246499999996,,,0.951251160014814,,,16066
2024-09-22 16:05:00,931.4223,,,0.9462706587278958,,,16067
2024-09-22 16:10:00,929.2737,,,0.9440878066130788,,,16068
2024-09-22 16:15:00,925.8573,,,0.9406169437418785,,,16069
2024-09-22 16:25:00,920.5359,,,0.935210712128834,,,16070
2024-09-22 16:35:00,916.5786,,,0.9311903264479416,,,16071
2024-09-22 16:45:00,921.98475,,,0.9366826591113122,,,16072
2024-09-22 16:50:00,923.36115,,,0.9380810011251045,,,16073
2024-09-22 17:00:00,,910.5,,,1.0,,16074
2024-09-22 17:05:00,919.47165,910.5,35.76355,0.934129496284473,1.0,0.01978035091178136,16075
2024-09-22 17:10:00,923.6592,,,0.9383838025180214,,,16076
2024-09-22 17:25:00,924.01305,,,0.938743293452038,,,16077
2024-09-22 17:40:00,929.972025,,,0.9447972640286423,,,16078
2024-09-22 17:50:00,934.202925,,,0.9490956113304106,,,16079
2024-09-22 17:55:00,935.229,910.5,35.76355,0.950138043604315,1.0,0.01978035091178136,16080
2024-09-22 18:10:00,970.251525,,,0.9857188835756837,,,16081
2024-09-22 18:15:00,978.336,,,0.9939322380162197,,,16082
2024-09-22 18:30:00,970.3728,,,0.9858420918928318,,,16083
2024-09-22 18:35:00,973.06455,,,0.9885767526859338,,,16084
2024-09-22 18:40:00,973.4268,,,0.9889447775293632,,,16085
2024-09-22 19:00:00,947.27625,910.5,34.48821,0.9623773460059857,1.0,0.00031922989298022045,16086
2024-09-22 19:30:00,952.91895,,,0.968109999654072,,,16087
2024-09-22 19:35:00,950.7936,,,0.9659507681813797,,,16088
2024-09-22 19:40:00,948.5580499999994,,,0.9636795799447231,,,16089
2024-09-22 19:45:00,949.209825,,,0.9643417452789576,,,16090
2024-09-22 19:50:00,950.4372,,,0.9655886865962914,,,16091
2024-09-22 20:00:00,947.92065,910.5,,0.9630320187709434,1.0,,16092
2024-09-22 20:05:00,948.95805,,,0.9640859565834311,,,16093
2024-09-22 20:10:00,949.5077625,,,0.9646444323784448,,,16094
2024-09-22 20:15:00,950.59335,,,0.9657473258766268,,,16095
2024-09-22 20:25:00,949.416,,,0.9645512070376714,,,16096
2024-09-22 20:30:00,948.8494000000004,,,0.9639755745289426,,,16097
2024-09-22 20:45:00,947.2364500000004,,,0.9623369115304348,,,16098
2024-09-22 20:50:00,949.544025,,,0.9646812729605976,,,16099
2024-09-22 21:00:00,,910.5,34.48821,,1.0,0.00031922989298022045,16100
2024-09-22 21:20:00,954.1266,,,0.9693369015234096,,,16101
2024-09-22 21:35:00,952.27905,,,0.9674598986262997,,,16102
2024-09-22 21:40:00,951.36285,,,0.9665290929353403,,,16103
2024-09-22 21:50:00,949.28835,,,0.9644215220928438,,,16104
2024-09-22 22:05:00,,910.5,,,1.0,,16105
2024-09-22 22:10:00,951.259425,,,0.9664240191756944,,,16106
2024-09-22 22:20:00,951.753,,,0.9669254625493195,,,16107
2024-09-22 22:30:00,957.681,,,0.9729479643349639,,,16108
2024-09-22 22:35:00,959.7384,,,0.9750381625761556,,,16109
2024-09-22 22:40:00,962.0982,,,0.9774355815562102,,,16110
2024-09-22 22:45:00,961.861425,,,0.9771950319846354,,,16111
2024-09-22 22:50:00,959.417625,,,0.9747122739104522,,,16112
2024-09-22 23:00:00,955.7802,,,0.9710168625478262,,,16113
2024-09-22 23:05:00,,910.5,,,1.0,,16114
2024-09-22 23:10:00,952.66905,,,0.9678561158490394,,,16115
2024-09-22 23:20:00,954.18315,,,0.9693943530207068,,,16116
2024-09-22 23:35:00,955.286325,,,0.970515114391722,,,16117
2024-09-22 23:40:00,955.89555,,,0.9711340514110134,,,16118
2024-09-22 23:45:00,957.557775,,,0.9728227749317021,,,16119
2024-09-22 23:55:00,960.89685,910.5,,0.9762150801189322,1.0,,16120
2024-09-23 00:10:00,961.18155,,,0.9765043186915323,,,16121
2024-09-23 00:15:00,960.697425,,,0.9760124759659966,,,16122
2024-09-23 00:30:00,962.41725,,,0.9777597177226592,,,16123
2024-09-23 00:40:00,962.4186,,,0.9777610892438149,,,16124
2024-09-23 00:45:00,960.2814,,,0.975589818863201,,,16125
2024-09-23 00:50:00,963.458475,,,0.9788175415117547,,,16126
2024-09-23 00:55:00,959.25645,,,0.9745485295235929,,,16127
2024-09-23 01:00:00,958.79235,,34.48821,0.9740770310285327,,0.00031922989298022045,16128
2024-09-23 01:05:00,,910.5,,,1.0,,16129
2024-09-23 01:10:00,956.6697,,,0.9719205425981519,,,16130
2024-09-23 01:25:00,959.94015,,,0.9752431287933038,,,16131
2024-09-23 01:35:00,959.60325,,,0.9749008580693523,,,16132
2024-09-23 01:40:00,960.77985,,,0.9760962149521103,,,16133
2024-09-23 01:45:00,967.41645,,,0.9828386129532249,,,16134
2024-09-23 01:50:00,962.4261499999996,,,0.97776875960287,,,16135
2024-09-23 01:55:00,964.0401,,,0.9794084385429752,,,16136
2024-09-23 02:05:00,958.1229,,34.48821,0.9733969089265759,,0.00031922989298022045,16137
2024-09-23 02:10:00,952.528575,,,0.9677134014532334,,,16138
2024-09-23 02:15:00,957.924,,,0.9731948381429787,,,16139
2024-09-23 02:25:00,957.5496,,,0.9728144696091485,,,16140
2024-09-23 02:30:00,957.0303,,,0.9722868911379465,,,16141
2024-09-23 02:45:00,956.8407,,,0.9720942686111992,,,16142
2024-09-23 02:50:00,954.679425,,,0.9698985394366432,,,16143
2024-09-23 03:05:00,932.419125,,,0.9472833747100947,,,16144
2024-09-23 03:25:00,925.73265,,,0.9404903066218414,,,16145
2024-09-23 03:30:00,927.105,,,0.9418845340721668,,,16146
2024-09-23 03:40:00,927.55305,,,0.9423397267045989,,,16147
2024-09-23 03:45:00,929.58825,,,0.9444073710423424,,,16148
2024-09-23 03:50:00,928.9491499999996,,,0.9437580827678471,,,16149
2024-09-23 03:55:00,926.1015,910.5,,0.9408650366798094,1.0,,16150
2024-09-23 04:00:00,927.428325,,,0.9422130133889419,,,16151
2024-09-23 04:05:00,927.4962,910.5,,0.9422819704248226,1.0,,16152
2024-09-23 04:10:00,927.4914,,,0.9422770939051581,,,16153
2024-09-23 04:15:00,932.85885,,,0.9477301096287338,,,16154
2024-09-23 04:20:00,933.0033,,,0.947876862392387,,,16155
2024-09-23 04:25:00,935.996625,,,0.9509179057725344,,,16156
2024-09-23 04:30:00,933.10695,,,0.9479821647388921,,,16157
2024-09-23 04:35:00,934.3443,,,0.9492392400736538,,,16158
2024-09-23 04:40:00,936.246075,,,0.9511713324038484,,,16159
2024-09-23 04:45:00,938.421,,,0.9533809291812004,,,16160
2024-09-23 04:50:00,933.4995,,,0.9483809726127036,,,16161
2024-09-23 04:55:00,936.82515,,,0.9517596387839972,,,16162
2024-09-23 05:00:00,,910.5,34.48821,,1.0,0.00031922989298022045,16163
2024-09-23 05:05:00,939.46485,,,0.9544414198169873,,,16164
2024-09-23 05:25:00,930.87015,,,0.94570970657524,,,16165
2024-09-23 05:35:00,930.94785,,,0.945788645237309,,,16166
2024-09-23 05:45:00,929.623125,,,0.9444428020055297,,,16167
2024-09-23 05:55:00,947.965575,,,0.9630776599471781,,,16168
2024-09-23 06:00:00,,,34.48821,,,0.00031922989298022045,16169
2024-09-23 06:10:00,952.12515,,,0.967303545214557,,,16170
2024-09-23 06:15:00,951.22305,,,0.966387064300112,,,16171
2024-09-23 06:20:00,951.6654,,,0.9668364660654426,,,16172
2024-09-23 06:25:00,951.56265,,,0.9667320780663746,,,16173
2024-09-23 06:35:00,944.7522,,,0.9598130586186618,,,16174
2024-09-23 06:40:00,945.13905,,,0.9602060756253717,,,16175
2024-09-23 06:45:00,945.67005,,,0.9607455406132559,,,16176
2024-09-23 06:50:00,947.7173500000004,,,0.9628254778443206,,,16177
2024-09-23 06:55:00,946.338825,910.5,,0.9614249769546349,1.0,,16178
2024-09-23 07:00:00,945.6957,,34.48821,0.960771599515213,,0.00031922989298022045,16179
2024-09-23 07:05:00,942.23745,,,0.9572582194881879,,,16180
2024-09-23 07:10:00,946.5702,,,0.9616600404415871,,,16181
2024-09-23 07:25:00,946.4041875,,,0.9614913814372537,,,16182
2024-09-23 07:35:00,947.620425,,,0.9627270077050535,,,16183
2024-09-23 07:40:00,948.6258,,,0.9637484099879048,,,16184
2024-09-23 07:45:00,947.6463,,,0.9627532951938699,,,16185
2024-09-23 07:50:00,945.452325,,,0.9605243447290994,,,16186
2024-09-23 08:00:00,946.89195,,34.48821,0.9619869196503474,,0.00031922989298022045,16187
2024-09-23 08:05:00,948.611925,910.5,,0.9637343137982496,1.0,,16188
2024-09-23 08:10:00,953.522625,,,0.9687232981975011,,,16189
2024-09-23 08:15:00,949.8018,,,0.9649431573057046,,,16190
2024-09-23 08:20:00,947.3121,,,0.9624137675122298,,,16191
2024-09-23 08:25:00,944.1834,,,0.9592351910384198,,,16192
2024-09-23 08:40:00,945.98085,,,0.9610612952615316,,,16193
2024-09-23 08:50:00,942.594225,,,0.9576206820513752,,,16194
2024-09-23 08:55:00,944.4699,,,0.9595262583058941,,,16195
2024-09-23 09:00:00,942.39345,910.5,,0.9574167063772839,1.0,,16196
2024-09-23 09:05:00,941.319225,,,0.9563253565154951,,,16197
2024-09-23 09:10:00,942.9983500000004,,,0.9580312494491696,,,16198
2024-09-23 09:15:00,946.11615,,,0.9611987521595743,,,16199
2024-09-23 09:20:00,944.8236,,,0.9598855968486711,,,16200
2024-09-23 09:25:00,949.4329999999997,,,0.964568478044816,,,16201
2024-09-23 09:35:00,946.7001,,,0.9617920112550075,,,16202
2024-09-23 09:40:00,944.1882,,,0.9592400675580843,,,16203
2024-09-23 09:45:00,947.570025,,,0.9626758042485764,,,16204
2024-09-23 09:50:00,947.280075,,,0.9623812319825933,,,16205
2024-09-23 09:55:00,947.19435,,,0.9622941403892102,,,16206
2024-09-23 10:00:00,,910.5,34.48821,,1.0,0.00031922989298022045,16207
2024-09-23 10:10:00,940.8349999999996,,,0.9558334121957994,,,16208
2024-09-23 10:20:00,939.1107499999996,,,0.9540816748975711,,,16209
2024-09-23 10:25:00,937.232925,,,0.9521739143686195,,,16210
2024-09-23 10:35:00,937.9317499999996,,,0.9528838797549809,,,16211
2024-09-23 10:40:00,940.09215,,,0.9550787199806402,,,16212
2024-09-23 10:45:00,939.994725,,,0.9549797418705751,,,16213
2024-09-23 10:50:00,943.2102,,,0.9582464766764446,,,16214
2024-09-23 10:55:00,943.2102,,,0.9582464766764446,,,16215
2024-09-23 11:00:00,,910.5,,,1.0,,16216
2024-09-23 11:05:00,938.966775,,,0.9539354047061768,,,16217
2024-09-23 11:10:00,932.9034,,,0.9477753698268699,,,16218
2024-09-23 11:15:00,927.5478,,,0.9423343930112159,,,16219
2024-09-23 11:20:00,925.050675,,,0.939797459851385,,,16220
2024-09-23 11:25:00,925.356,,,0.9401076522194184,,,16221
2024-09-23 11:30:00,926.22915,,,0.9409947216246369,,,16222
2024-09-23 11:35:00,927.18615,,,0.9419669777327445,,,16223
2024-09-23 11:40:00,925.6814500000004,,,0.9404382904120872,,,16224
2024-09-23 11:45:00,923.5074,,,0.9382295825836319,,,16225
2024-09-23 11:55:00,923.5074,910.5,34.48821,0.9382295825836319,1.0,0.00031922989298022045,16226
2024-09-23 12:40:00,,910.5,34.48821,,1.0,0.00031922989298022045,16227
2024-09-23 13:00:00,,,34.48821,,,0.00031922989298022045,16228
2024-09-23 15:00:00,931.9521,910.5,34.48821,0.9468089045858639,1.0,0.00031922989298022045,16229
2024-09-23 15:30:00,924.3993,,,0.93913570089379,,,16230
2024-09-23 15:40:00,918.7089,,,0.9333545868315377,,,16231
2024-09-23 15:45:00,917.49315,,,0.9321194558352663,,,16232
2024-09-23 15:50:00,915.3272625,,,0.9299190406300951,,,16233
2024-09-23 15:55:00,911.2032,910.5,,0.9257292339886716,1.0,,16234
2024-09-23 16:00:00,,,34.48821,,,0.00031922989298022045,16235
2024-09-23 16:05:00,900.303,910.5,34.48821,0.9146552673955743,1.0,0.00031922989298022045,16236
2024-09-23 16:10:00,898.22325,,,0.9125423628596948,,,16237
2024-09-23 16:15:00,891.8711999999999,,,0.9060890510399406,,,16238
2024-09-23 16:20:00,890.7359999999999,,,0.9049357541392888,,,16239
2024-09-23 16:25:00,892.39965,,,0.906625925376753,,,16240
2024-09-23 16:30:00,893.807325,,,0.9080560409639843,,,16241
2024-09-23 16:35:00,895.9623000000001,,,0.910245369706481,,,16242
2024-09-23 16:40:00,897.62505,,,0.9119346265965078,,,16243
2024-09-23 16:50:00,899.883,,,0.9142285719249316,,,16244
2024-09-23 16:55:00,901.138425,,34.48821,0.9155040104040547,,0.00031922989298022045,16245
2024-09-23 17:00:00,903.00915,,34.48821,0.9174045577476697,,0.00031922989298022045,16246
2024-09-23 17:05:00,902.36955,910.5,,0.9167547615023764,1.0,,16247
2024-09-23 17:10:00,900.8865,,,0.9152480693172887,,,16248
2024-09-23 17:25:00,912.45042,,,0.9269963366669933,,,16249
2024-09-23 17:30:00,913.7716875,,,0.9283386672807018,,,16250
2024-09-23 17:35:00,916.369875,,,0.930978274038156,,,16251
2024-09-23 17:40:00,916.60695,,,0.93121912839221,,,16252
2024-09-23 17:45:00,908.91642,,,0.9234059990640131,,,16253
2024-09-23 17:50:00,909.311325,,,0.923807199480285,,,16254
2024-09-23 17:55:00,909.190275,910.5,34.48821,0.9236842197499961,1.0,0.00031922989298022045,16255
2024-09-23 18:05:00,870.80295,,,0.8846849394938203,,,16256
2024-09-23 18:10:00,865.8154499999999,,,0.8796179307799368,,,16257
2024-09-23 18:15:00,860.9150999999999,,,0.8746394613762117,,,16258
2024-09-23 18:20:00,859.1786999999999,,,0.8728753803875827,,,16259
2024-09-23 18:25:00,855.3302749999996,,,0.8689656053480381,,,16260
2024-09-23 18:30:00,855.1167,,,0.8687486256215087,,,16261
2024-09-23 18:35:00,856.767675,,,0.8704259197992338,,,16262
2024-09-23 18:40:00,858.6919500000001,,,0.8723808708153558,,,16263
2024-09-23 18:45:00,885.2868,,,0.8993996851901774,,,16264
2024-09-23 18:50:00,904.50849,,,0.9189277996213688,,,16265
2024-09-23 18:55:00,910.9045875,,,0.9254258611286066,,,16266
2024-09-23 19:00:00,913.2527500000004,910.5,34.48821,0.9278114570883291,1.0,0.00031922989298022045,16267
2024-09-23 19:05:00,911.0748,910.5,34.48821,0.9255987870876464,1.0,0.00031922989298022045,16268
2024-09-23 19:10:00,907.343175,,,0.9218076740266048,,,16269
2024-09-23 19:20:00,913.11555,,,0.9276720699012521,,,16270
2024-09-23 19:25:00,900.95181,,,0.9153144204629737,,,16271
2024-09-23 19:30:00,885.7446,,,0.8998647832531781,,,16272
2024-09-23 19:35:00,876.0494500000004,,,0.8900150770812673,,,16273
2024-09-23 19:40:00,873.5852400000001,,,0.8875115836390938,,,16274
2024-09-23 19:45:00,873.5991374999999,,,0.8875257026874347,,,16275
2024-09-23 19:50:00,875.9963571428564,,,0.8899611378392034,,,16276
2024-09-23 19:55:00,872.3237624999999,,,0.8862299961734559,,,16277
2024-09-23 20:00:00,867.041925,910.5,34.48821,0.8808639577498336,1.0,0.00031922989298022045,16278
2024-09-23 20:05:00,862.2566625,,34.48821,0.8760024105246266,,0.00031922989298022045,16279
2024-09-23 20:10:00,863.7110749999995,,,0.8774800086822364,,,16280
2024-09-23 20:15:00,867.46509,,,0.8812938686756303,,,16281
2024-09-23 20:20:00,875.7826125000001,,,0.8897439857654392,,,16282
2024-09-23 20:25:00,876.00039,,,0.8899652349865295,,,16283
2024-09-23 20:30:00,884.09835,,,0.8981922893994978,,,16284
2024-09-23 20:35:00,886.6154500000005,,,0.9007495159927246,,,16285
2024-09-23 20:40:00,892.16211,,,0.9063845986098567,,,16286
2024-09-23 20:45:00,898.2388500000001,,,0.9125582115486045,,,16287
2024-09-23 20:50:00,908.53353,,,0.9230170051860264,,,16288
2024-09-23 20:55:00,920.1876375,910.5,,0.9348568977684895,1.0,,16289
2024-09-23 21:00:00,923.46615,910.5,34.48821,0.9381876749927652,1.0,0.00031922989298022045,16290
2024-09-23 21:20:00,895.0045500000001,,,0.9092723516421758,,,16291
2024-09-23 21:35:00,888.9891,,,0.9031610057638939,,,16292
2024-09-23 21:40:00,896.1390000000001,,,0.9104248865866299,,,16293
2024-09-23 21:45:00,895.5215625,,,0.9097976061469749,,,16294
2024-09-23 21:50:00,898.4583,,,0.9127811599320153,,,16295
2024-09-23 21:55:00,900.117375,,,0.9144666832366741,,,16296
2024-09-23 22:00:00,899.5491,910.5,34.48821,0.9138893490257705,1.0,0.00031922989298022045,16297
2024-09-23 22:05:00,900.62505,,,0.9149824513868137,,,16298
2024-09-23 22:10:00,903.533442857142,,,0.9179372086701288,,,16299
2024-09-23 22:15:00,906.0790875,,,0.9205234349533996,,,16300
2024-09-23 22:20:00,908.83335,,,0.9233216047955695,,,16301
2024-09-23 22:25:00,909.215025,,,0.9237093643045161,,,16302
2024-09-23 22:30:00,910.7034,,,0.9252214663786066,,,16303
2024-09-23 22:35:00,909.141525,,,0.9236346925971536,,,16304
2024-09-23 22:40:00,910.6115500000004,,,0.9251281521429439,,,16305
2024-09-23 22:45:00,910.46358,,,0.9249778232648695,,,16306
2024-09-23 22:50:00,911.115,,,0.9256396279398366,,,16307
2024-09-23 22:55:00,907.7599000000004,,,0.9222310422885186,,,16308
2024-09-23 23:00:00,907.8224500000006,,,0.9222945894353967,,,16309
2024-09-23 23:05:00,904.5945,910.5,34.48821,0.9190151807581068,1.0,0.00031922989298022045,16310
2024-09-23 23:10:00,905.72655,,,0.9201652774427287,,,16311
2024-09-23 23:20:00,903.04305,,,0.9174389981678002,,,16312
2024-09-23 23:25:00,903.785175,,,0.9181929538253021,,,16313
2024-09-23 23:30:00,903.0594,,,0.9174556088129073,,,16314
2024-09-23 23:35:00,903.79059,,,0.9181984551490485,,,16315
2024-09-23 23:40:00,907.5322000000006,,,0.9219997123869346,,,16316
2024-09-23 23:45:00,908.4750375,,,0.9229575802221773,,,16317
2024-09-23 23:50:00,911.6958,,,0.9262296868192398,,,16318
2024-09-23 23:55:00,911.98848,910.5,34.48821,0.9265270326057821,1.0,0.00031922989298022045,16319
2024-09-24 00:10:00,908.2053,,,0.922683542675719,,,16320
2024-09-24 00:15:00,910.905825,,,0.9254271183563325,,,16321
2024-09-24 00:20:00,914.3502,,,0.9289264021937024,,,16322
2024-09-24 00:25:00,912.4248,,,0.9269703082432841,,,16323
2024-09-24 00:30:00,905.7378,,,0.9201767067856924,,,16324
2024-09-24 00:35:00,904.417125,,,0.91883497811738,,,16325
2024-09-24 00:40:00,904.637325,,,0.9190586884569885,,,16326
2024-09-24 00:45:00,908.42976,,,0.9229115809265296,,,16327
2024-09-24 00:50:00,902.590875,,,0.9169796147762813,,,16328
2024-09-24 00:55:00,899.5908000000001,,,0.9139317137903558,,,16329
2024-09-24 01:00:00,896.6258500000006,,34.48821,0.9109194977530172,,0.00031922989298022045,16330
2024-09-24 01:05:00,894.297225,910.5,,0.9085537507522413,1.0,,16331
2024-09-24 01:10:00,896.48355,,,0.9107749292637964,,,16332
2024-09-24 01:20:00,894.5423999999999,,,0.9088028342332289,,,16333
2024-09-24 01:25:00,893.9396999999999,,,0.9081905262328565,,,16334
2024-09-24 01:35:00,892.269,,,0.9064931926071352,,,16335
2024-09-24 01:40:00,894.5256,,,0.9087857664144033,,,16336
2024-09-24 01:45:00,892.368975,,,0.9065947613682722,,,16337
2024-09-24 01:50:00,893.2582999999995,,,0.9074982636288179,,,16338
2024-09-24 01:55:00,894.4173,,,0.9086757399394733,,,16339
2024-09-24 02:00:00,893.5669500000001,910.5,,0.9078118340026612,1.0,,16340
2024-09-24 02:05:00,897.9058499999999,,34.48821,0.9122199029968803,,0.00031922989298022045,16341
2024-09-24 02:10:00,900.7538785714293,,,0.9151133336913809,,,16342
2024-09-24 02:15:00,897.7953,,,0.9121075906533577,,,16343
2024-09-24 02:20:00,896.5715500000006,,,0.9108643321243126,,,16344
2024-09-24 02:25:00,893.9642999999999,,,0.908215518396137,,,16345
2024-09-24 02:30:00,894.3768,,,0.9086345943048042,,,16346
2024-09-24 02:35:00,894.7279000000005,,,0.9089912913994301,,,16347
